Id,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,Activity Level,Day of the Week,...18,Duplicates,Total,Activity Level Table,Count,Day,Average_TotalSteps,Date,TotalSleepRecords,TotalMinutesAsleep,TotalTimeInBed,Avg_Daily_HeartRate,Next_Day_Steps,Sleep_Inefficiency,Poor_Recovery,Elevated_RHR,High_Strain_Segment
NA,4112,2.6900000570000002,2.6900000570000002,0,0,0,2.680000067,0,0,0,272,443,1776,Sedentary,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,363,377,NA,7638,0.03713527851458886,FALSE,NA,Normal Day
NA,7638,5.7100000380000004,5.7100000380000004,0,1.210000038,0.3600000143,4.139999866,0,24,24,223,627,3152,Moderate,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,61,69,NA,7638,0.11594202898550725,FALSE,NA,Normal Day
NA,7638,5.7100000380000004,5.7100000380000004,0,1.210000038,0.3600000143,4.139999866,0,24,24,223,627,3152,Moderate,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,374,386,NA,7638,0.031088082901554404,FALSE,NA,Normal Day
NA,7638,5.7100000380000004,5.7100000380000004,0,1.210000038,0.3600000143,4.139999866,0,24,24,223,627,3152,Moderate,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,235,372,NA,7638,0.3682795698924731,TRUE,NA,General Recovery Need
NA,7638,5.7100000380000004,5.7100000380000004,0,1.210000038,0.3600000143,4.139999866,0,24,24,223,627,3152,Moderate,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,692,722,NA,7638,0.04155124653739612,FALSE,NA,Normal Day
NA,7638,5.7100000380000004,5.7100000380000004,0,1.210000038,0.3600000143,4.139999866,0,24,24,223,627,3152,Moderate,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,478,501,NA,7638,0.04590818363273453,FALSE,NA,Normal Day
NA,7638,5.7100000380000004,5.7100000380000004,0,1.210000038,0.3600000143,4.139999866,0,24,24,223,627,3152,Moderate,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,425,434,NA,7638,0.020737327188940093,FALSE,NA,Normal Day
NA,7638,5.7100000380000004,5.7100000380000004,0,1.210000038,0.3600000143,4.139999866,0,24,24,223,627,3152,Moderate,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,399,431,NA,7638,0.07424593967517401,FALSE,NA,Normal Day
NA,7638,5.7100000380000004,5.7100000380000004,0,1.210000038,0.3600000143,4.139999866,0,24,24,223,627,3152,Moderate,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,414,437,NA,7638,0.05263157894736842,FALSE,NA,Normal Day
NA,7638,5.7100000380000004,5.7100000380000004,0,1.210000038,0.3600000143,4.139999866,0,24,24,223,627,3152,Moderate,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,508,550,NA,7638,0.07636363636363637,FALSE,NA,Normal Day
NA,7638,5.7100000380000004,5.7100000380000004,0,1.210000038,0.3600000143,4.139999866,0,24,24,223,627,3152,Moderate,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,451,457,NA,7638,0.01312910284463895,FALSE,NA,Normal Day
NA,7638,5.7100000380000004,5.7100000380000004,0,1.210000038,0.3600000143,4.139999866,0,24,24,223,627,3152,Moderate,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,444,457,NA,7638,0.028446389496717725,FALSE,NA,Normal Day
NA,7638,5.7100000380000004,5.7100000380000004,0,1.210000038,0.3600000143,4.139999866,0,24,24,223,627,3152,Moderate,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,396,417,NA,7638,0.050359712230215826,FALSE,NA,Normal Day
NA,7638,5.7100000380000004,5.7100000380000004,0,1.210000038,0.3600000143,4.139999866,0,24,24,223,627,3152,Moderate,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,363,377,NA,11495,0.03713527851458886,FALSE,NA,Normal Day
NA,11495,8.680000305,8.680000305,0,0,0,8.680000305,0,0,0,512,468,2651,Active,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,61,69,NA,11495,0.11594202898550725,FALSE,NA,Normal Day
NA,11495,8.680000305,8.680000305,0,0,0,8.680000305,0,0,0,512,468,2651,Active,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,374,386,NA,11495,0.031088082901554404,FALSE,NA,Normal Day
NA,11495,8.680000305,8.680000305,0,0,0,8.680000305,0,0,0,512,468,2651,Active,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,235,372,NA,11495,0.3682795698924731,TRUE,NA,General Recovery Need
NA,11495,8.680000305,8.680000305,0,0,0,8.680000305,0,0,0,512,468,2651,Active,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,692,722,NA,11495,0.04155124653739612,FALSE,NA,Normal Day
NA,11495,8.680000305,8.680000305,0,0,0,8.680000305,0,0,0,512,468,2651,Active,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,478,501,NA,11495,0.04590818363273453,FALSE,NA,Normal Day
NA,11495,8.680000305,8.680000305,0,0,0,8.680000305,0,0,0,512,468,2651,Active,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,425,434,NA,11495,0.020737327188940093,FALSE,NA,Normal Day
NA,11495,8.680000305,8.680000305,0,0,0,8.680000305,0,0,0,512,468,2651,Active,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,399,431,NA,11495,0.07424593967517401,FALSE,NA,Normal Day
NA,11495,8.680000305,8.680000305,0,0,0,8.680000305,0,0,0,512,468,2651,Active,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,414,437,NA,11495,0.05263157894736842,FALSE,NA,Normal Day
NA,11495,8.680000305,8.680000305,0,0,0,8.680000305,0,0,0,512,468,2651,Active,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,508,550,NA,11495,0.07636363636363637,FALSE,NA,Normal Day
NA,11495,8.680000305,8.680000305,0,0,0,8.680000305,0,0,0,512,468,2651,Active,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,451,457,NA,11495,0.01312910284463895,FALSE,NA,Normal Day
NA,11495,8.680000305,8.680000305,0,0,0,8.680000305,0,0,0,512,468,2651,Active,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,444,457,NA,11495,0.028446389496717725,FALSE,NA,Normal Day
NA,11495,8.680000305,8.680000305,0,0,0,8.680000305,0,0,0,512,468,2651,Active,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,396,417,NA,11495,0.050359712230215826,FALSE,NA,Normal Day
NA,11495,8.680000305,8.680000305,0,0,0,8.680000305,0,0,0,512,468,2651,Active,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,363,377,NA,0,0.03713527851458886,FALSE,NA,Normal Day
NA,0,0,0,0,0,0,0,0,33,0,0,1407,2664,Sedentary,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,61,69,NA,0,0.11594202898550725,FALSE,NA,Normal Day
NA,0,0,0,0,0,0,0,0,33,0,0,1407,2664,Sedentary,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,374,386,NA,0,0.031088082901554404,FALSE,NA,Normal Day
NA,0,0,0,0,0,0,0,0,33,0,0,1407,2664,Sedentary,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,235,372,NA,0,0.3682795698924731,TRUE,NA,General Recovery Need
NA,0,0,0,0,0,0,0,0,33,0,0,1407,2664,Sedentary,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,692,722,NA,0,0.04155124653739612,FALSE,NA,Normal Day
NA,0,0,0,0,0,0,0,0,33,0,0,1407,2664,Sedentary,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,478,501,NA,0,0.04590818363273453,FALSE,NA,Normal Day
NA,0,0,0,0,0,0,0,0,33,0,0,1407,2664,Sedentary,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,425,434,NA,0,0.020737327188940093,FALSE,NA,Normal Day
NA,0,0,0,0,0,0,0,0,33,0,0,1407,2664,Sedentary,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,399,431,NA,0,0.07424593967517401,FALSE,NA,Normal Day
NA,0,0,0,0,0,0,0,0,33,0,0,1407,2664,Sedentary,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,414,437,NA,0,0.05263157894736842,FALSE,NA,Normal Day
NA,0,0,0,0,0,0,0,0,33,0,0,1407,2664,Sedentary,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,508,550,NA,0,0.07636363636363637,FALSE,NA,Normal Day
NA,0,0,0,0,0,0,0,0,33,0,0,1407,2664,Sedentary,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,451,457,NA,0,0.01312910284463895,FALSE,NA,Normal Day
NA,0,0,0,0,0,0,0,0,33,0,0,1407,2664,Sedentary,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,444,457,NA,0,0.028446389496717725,FALSE,NA,Normal Day
NA,0,0,0,0,0,0,0,0,33,0,0,1407,2664,Sedentary,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,396,417,NA,0,0.050359712230215826,FALSE,NA,Normal Day
NA,0,0,0,0,0,0,0,0,33,0,0,1407,2664,Sedentary,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,363,377,NA,0,0.03713527851458886,FALSE,NA,Normal Day
NA,0,0,0,0,0,0,0,0,0,0,0,1440,1841,Sedentary,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,61,69,NA,0,0.11594202898550725,FALSE,NA,Normal Day
NA,0,0,0,0,0,0,0,0,0,0,0,1440,1841,Sedentary,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,374,386,NA,0,0.031088082901554404,FALSE,NA,Normal Day
NA,0,0,0,0,0,0,0,0,0,0,0,1440,1841,Sedentary,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,235,372,NA,0,0.3682795698924731,TRUE,NA,General Recovery Need
NA,0,0,0,0,0,0,0,0,0,0,0,1440,1841,Sedentary,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,692,722,NA,0,0.04155124653739612,FALSE,NA,Normal Day
NA,0,0,0,0,0,0,0,0,0,0,0,1440,1841,Sedentary,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,478,501,NA,0,0.04590818363273453,FALSE,NA,Normal Day
NA,0,0,0,0,0,0,0,0,0,0,0,1440,1841,Sedentary,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,425,434,NA,0,0.020737327188940093,FALSE,NA,Normal Day
NA,0,0,0,0,0,0,0,0,0,0,0,1440,1841,Sedentary,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,399,431,NA,0,0.07424593967517401,FALSE,NA,Normal Day
NA,0,0,0,0,0,0,0,0,0,0,0,1440,1841,Sedentary,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,414,437,NA,0,0.05263157894736842,FALSE,NA,Normal Day
NA,0,0,0,0,0,0,0,0,0,0,0,1440,1841,Sedentary,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,508,550,NA,0,0.07636363636363637,FALSE,NA,Normal Day
NA,0,0,0,0,0,0,0,0,0,0,0,1440,1841,Sedentary,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,451,457,NA,0,0.01312910284463895,FALSE,NA,Normal Day
NA,0,0,0,0,0,0,0,0,0,0,0,1440,1841,Sedentary,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,444,457,NA,0,0.028446389496717725,FALSE,NA,Normal Day
NA,0,0,0,0,0,0,0,0,0,0,0,1440,1841,Sedentary,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,396,417,NA,0,0.050359712230215826,FALSE,NA,Normal Day
NA,0,0,0,0,0,0,0,0,0,0,0,1440,1841,Sedentary,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,363,377,NA,20031,0.03713527851458886,FALSE,NA,Normal Day
NA,20031,13.23999977,13.23999977,0,4.199999809,2,7.0399999619999996,0,58,41,347,484,2571,Active,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,61,69,NA,20031,0.11594202898550725,FALSE,NA,Normal Day
NA,20031,13.23999977,13.23999977,0,4.199999809,2,7.0399999619999996,0,58,41,347,484,2571,Active,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,374,386,NA,20031,0.031088082901554404,FALSE,NA,Normal Day
NA,20031,13.23999977,13.23999977,0,4.199999809,2,7.0399999619999996,0,58,41,347,484,2571,Active,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,235,372,NA,20031,0.3682795698924731,TRUE,NA,General Recovery Need
NA,20031,13.23999977,13.23999977,0,4.199999809,2,7.0399999619999996,0,58,41,347,484,2571,Active,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,692,722,NA,20031,0.04155124653739612,FALSE,NA,Normal Day
NA,20031,13.23999977,13.23999977,0,4.199999809,2,7.0399999619999996,0,58,41,347,484,2571,Active,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,478,501,NA,20031,0.04590818363273453,FALSE,NA,Normal Day
NA,20031,13.23999977,13.23999977,0,4.199999809,2,7.0399999619999996,0,58,41,347,484,2571,Active,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,425,434,NA,20031,0.020737327188940093,FALSE,NA,Normal Day
NA,20031,13.23999977,13.23999977,0,4.199999809,2,7.0399999619999996,0,58,41,347,484,2571,Active,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,399,431,NA,20031,0.07424593967517401,FALSE,NA,Normal Day
NA,20031,13.23999977,13.23999977,0,4.199999809,2,7.0399999619999996,0,58,41,347,484,2571,Active,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,414,437,NA,20031,0.05263157894736842,FALSE,NA,Normal Day
NA,20031,13.23999977,13.23999977,0,4.199999809,2,7.0399999619999996,0,58,41,347,484,2571,Active,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,508,550,NA,20031,0.07636363636363637,FALSE,NA,Normal Day
NA,20031,13.23999977,13.23999977,0,4.199999809,2,7.0399999619999996,0,58,41,347,484,2571,Active,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,451,457,NA,20031,0.01312910284463895,FALSE,NA,Normal Day
NA,20031,13.23999977,13.23999977,0,4.199999809,2,7.0399999619999996,0,58,41,347,484,2571,Active,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,444,457,NA,20031,0.028446389496717725,FALSE,NA,Normal Day
NA,20031,13.23999977,13.23999977,0,4.199999809,2,7.0399999619999996,0,58,41,347,484,2571,Active,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,396,417,NA,20031,0.050359712230215826,FALSE,NA,Normal Day
NA,20031,13.23999977,13.23999977,0,4.199999809,2,7.0399999619999996,0,58,41,347,484,2571,Active,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,363,377,NA,8093,0.03713527851458886,FALSE,NA,Normal Day
NA,8093,5.409999847,5.409999847,0,0.1299999952,1.129999995,4.150000095,0,2,25,223,1190,2284,Moderate,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,61,69,NA,8093,0.11594202898550725,FALSE,NA,Normal Day
NA,8093,5.409999847,5.409999847,0,0.1299999952,1.129999995,4.150000095,0,2,25,223,1190,2284,Moderate,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,374,386,NA,8093,0.031088082901554404,FALSE,NA,Normal Day
NA,8093,5.409999847,5.409999847,0,0.1299999952,1.129999995,4.150000095,0,2,25,223,1190,2284,Moderate,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,235,372,NA,8093,0.3682795698924731,TRUE,NA,General Recovery Need
NA,8093,5.409999847,5.409999847,0,0.1299999952,1.129999995,4.150000095,0,2,25,223,1190,2284,Moderate,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,692,722,NA,8093,0.04155124653739612,FALSE,NA,Normal Day
NA,8093,5.409999847,5.409999847,0,0.1299999952,1.129999995,4.150000095,0,2,25,223,1190,2284,Moderate,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,478,501,NA,8093,0.04590818363273453,FALSE,NA,Normal Day
NA,8093,5.409999847,5.409999847,0,0.1299999952,1.129999995,4.150000095,0,2,25,223,1190,2284,Moderate,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,425,434,NA,8093,0.020737327188940093,FALSE,NA,Normal Day
NA,8093,5.409999847,5.409999847,0,0.1299999952,1.129999995,4.150000095,0,2,25,223,1190,2284,Moderate,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,399,431,NA,8093,0.07424593967517401,FALSE,NA,Normal Day
NA,8093,5.409999847,5.409999847,0,0.1299999952,1.129999995,4.150000095,0,2,25,223,1190,2284,Moderate,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,414,437,NA,8093,0.05263157894736842,FALSE,NA,Normal Day
NA,8093,5.409999847,5.409999847,0,0.1299999952,1.129999995,4.150000095,0,2,25,223,1190,2284,Moderate,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,508,550,NA,8093,0.07636363636363637,FALSE,NA,Normal Day
NA,8093,5.409999847,5.409999847,0,0.1299999952,1.129999995,4.150000095,0,2,25,223,1190,2284,Moderate,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,451,457,NA,8093,0.01312910284463895,FALSE,NA,Normal Day
NA,8093,5.409999847,5.409999847,0,0.1299999952,1.129999995,4.150000095,0,2,25,223,1190,2284,Moderate,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,444,457,NA,8093,0.028446389496717725,FALSE,NA,Normal Day
NA,8093,5.409999847,5.409999847,0,0.1299999952,1.129999995,4.150000095,0,2,25,223,1190,2284,Moderate,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,396,417,NA,8093,0.050359712230215826,FALSE,NA,Normal Day
NA,8093,5.409999847,5.409999847,0,0.1299999952,1.129999995,4.150000095,0,2,25,223,1190,2284,Moderate,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,363,377,NA,2817,0.03713527851458886,FALSE,NA,Normal Day
NA,2817,1.809999943,1.809999943,0,0,0,1.799999952,0,0,0,90,1350,1965,Sedentary,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,61,69,NA,2817,0.11594202898550725,FALSE,NA,Normal Day
NA,2817,1.809999943,1.809999943,0,0,0,1.799999952,0,0,0,90,1350,1965,Sedentary,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,374,386,NA,2817,0.031088082901554404,FALSE,NA,Normal Day
NA,2817,1.809999943,1.809999943,0,0,0,1.799999952,0,0,0,90,1350,1965,Sedentary,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,235,372,NA,2817,0.3682795698924731,TRUE,NA,General Recovery Need
NA,2817,1.809999943,1.809999943,0,0,0,1.799999952,0,0,0,90,1350,1965,Sedentary,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,692,722,NA,2817,0.04155124653739612,FALSE,NA,Normal Day
NA,2817,1.809999943,1.809999943,0,0,0,1.799999952,0,0,0,90,1350,1965,Sedentary,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,478,501,NA,2817,0.04590818363273453,FALSE,NA,Normal Day
NA,2817,1.809999943,1.809999943,0,0,0,1.799999952,0,0,0,90,1350,1965,Sedentary,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,425,434,NA,2817,0.020737327188940093,FALSE,NA,Normal Day
NA,2817,1.809999943,1.809999943,0,0,0,1.799999952,0,0,0,90,1350,1965,Sedentary,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,399,431,NA,2817,0.07424593967517401,FALSE,NA,Normal Day
NA,2817,1.809999943,1.809999943,0,0,0,1.799999952,0,0,0,90,1350,1965,Sedentary,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,414,437,NA,2817,0.05263157894736842,FALSE,NA,Normal Day
NA,2817,1.809999943,1.809999943,0,0,0,1.799999952,0,0,0,90,1350,1965,Sedentary,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,508,550,NA,2817,0.07636363636363637,FALSE,NA,Normal Day
NA,2817,1.809999943,1.809999943,0,0,0,1.799999952,0,0,0,90,1350,1965,Sedentary,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,451,457,NA,2817,0.01312910284463895,FALSE,NA,Normal Day
NA,2817,1.809999943,1.809999943,0,0,0,1.799999952,0,0,0,90,1350,1965,Sedentary,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,444,457,NA,2817,0.028446389496717725,FALSE,NA,Normal Day
NA,2817,1.809999943,1.809999943,0,0,0,1.799999952,0,0,0,90,1350,1965,Sedentary,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,396,417,NA,2817,0.050359712230215826,FALSE,NA,Normal Day
NA,2817,1.809999943,1.809999943,0,0,0,1.799999952,0,0,0,90,1350,1965,Sedentary,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,363,377,NA,22359,0.03713527851458886,FALSE,NA,Normal Day
NA,22359,17.19000053,17.19000053,0,12.53999996,0.6299999952,4.019999981,0,125,14,223,741,3554,Active,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,61,69,NA,22359,0.11594202898550725,FALSE,NA,Normal Day
NA,22359,17.19000053,17.19000053,0,12.53999996,0.6299999952,4.019999981,0,125,14,223,741,3554,Active,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,374,386,NA,22359,0.031088082901554404,FALSE,NA,Normal Day
NA,22359,17.19000053,17.19000053,0,12.53999996,0.6299999952,4.019999981,0,125,14,223,741,3554,Active,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,235,372,NA,22359,0.3682795698924731,TRUE,NA,General Recovery Need
NA,22359,17.19000053,17.19000053,0,12.53999996,0.6299999952,4.019999981,0,125,14,223,741,3554,Active,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,692,722,NA,22359,0.04155124653739612,FALSE,NA,Normal Day
NA,22359,17.19000053,17.19000053,0,12.53999996,0.6299999952,4.019999981,0,125,14,223,741,3554,Active,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,478,501,NA,22359,0.04590818363273453,FALSE,NA,Normal Day
NA,22359,17.19000053,17.19000053,0,12.53999996,0.6299999952,4.019999981,0,125,14,223,741,3554,Active,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,425,434,NA,22359,0.020737327188940093,FALSE,NA,Normal Day
NA,22359,17.19000053,17.19000053,0,12.53999996,0.6299999952,4.019999981,0,125,14,223,741,3554,Active,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,399,431,NA,22359,0.07424593967517401,FALSE,NA,Normal Day
NA,22359,17.19000053,17.19000053,0,12.53999996,0.6299999952,4.019999981,0,125,14,223,741,3554,Active,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,414,437,NA,22359,0.05263157894736842,FALSE,NA,Normal Day
NA,22359,17.19000053,17.19000053,0,12.53999996,0.6299999952,4.019999981,0,125,14,223,741,3554,Active,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,508,550,NA,22359,0.07636363636363637,FALSE,NA,Normal Day
NA,22359,17.19000053,17.19000053,0,12.53999996,0.6299999952,4.019999981,0,125,14,223,741,3554,Active,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,451,457,NA,22359,0.01312910284463895,FALSE,NA,Normal Day
NA,22359,17.19000053,17.19000053,0,12.53999996,0.6299999952,4.019999981,0,125,14,223,741,3554,Active,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,444,457,NA,22359,0.028446389496717725,FALSE,NA,Normal Day
NA,22359,17.19000053,17.19000053,0,12.53999996,0.6299999952,4.019999981,0,125,14,223,741,3554,Active,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,396,417,NA,22359,0.050359712230215826,FALSE,NA,Normal Day
NA,22359,17.19000053,17.19000053,0,12.53999996,0.6299999952,4.019999981,0,125,14,223,741,3554,Active,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,363,377,NA,9282,0.03713527851458886,FALSE,NA,Normal Day
NA,9282,6.260000229,6.260000229,0,2.089999914,1.039999962,3.130000114,0,30,26,191,1193,2132,Moderate,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,61,69,NA,9282,0.11594202898550725,FALSE,NA,Normal Day
NA,9282,6.260000229,6.260000229,0,2.089999914,1.039999962,3.130000114,0,30,26,191,1193,2132,Moderate,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,374,386,NA,9282,0.031088082901554404,FALSE,NA,Normal Day
NA,9282,6.260000229,6.260000229,0,2.089999914,1.039999962,3.130000114,0,30,26,191,1193,2132,Moderate,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,235,372,NA,9282,0.3682795698924731,TRUE,NA,General Recovery Need
NA,9282,6.260000229,6.260000229,0,2.089999914,1.039999962,3.130000114,0,30,26,191,1193,2132,Moderate,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,692,722,NA,9282,0.04155124653739612,FALSE,NA,Normal Day
NA,9282,6.260000229,6.260000229,0,2.089999914,1.039999962,3.130000114,0,30,26,191,1193,2132,Moderate,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,478,501,NA,9282,0.04590818363273453,FALSE,NA,Normal Day
NA,9282,6.260000229,6.260000229,0,2.089999914,1.039999962,3.130000114,0,30,26,191,1193,2132,Moderate,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,425,434,NA,9282,0.020737327188940093,FALSE,NA,Normal Day
NA,9282,6.260000229,6.260000229,0,2.089999914,1.039999962,3.130000114,0,30,26,191,1193,2132,Moderate,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,399,431,NA,9282,0.07424593967517401,FALSE,NA,Normal Day
NA,9282,6.260000229,6.260000229,0,2.089999914,1.039999962,3.130000114,0,30,26,191,1193,2132,Moderate,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,414,437,NA,9282,0.05263157894736842,FALSE,NA,Normal Day
NA,9282,6.260000229,6.260000229,0,2.089999914,1.039999962,3.130000114,0,30,26,191,1193,2132,Moderate,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,508,550,NA,9282,0.07636363636363637,FALSE,NA,Normal Day
NA,9282,6.260000229,6.260000229,0,2.089999914,1.039999962,3.130000114,0,30,26,191,1193,2132,Moderate,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-04-23,1,451,457,NA,9282,0.01312910284463895,FALSE,NA,Normal Day
